Language,"Source Text","Bing Translate #1","Bing Translate #2","Bing Score (RTT with similar_text)","Bing Score (RTT with meteor)","Google Translate #1","Google Translate #2","Google Score (RTT with similar_text)","Google Score (RTT with meteor)","Yandex Translate #1","Yandex Translate #2","Yandex Score (RTT with similar_text)","Yandex Score (RTT with meteor)"
﻿en-ar,"supporters of changes to the NYPD 's stop-and-frisk program say the changes will end unfair practices .","ويقول أنصار لإدخال تغييرات على برنامج التوقف فريسك لشرطة نيويورك التغييرات سيتم إنهاء الممارسات غير العادلة.","Supporters say changes to stop frisk to the NYPD changes will end the unfair practices.",0.68421052631579,0.68364327979713,"مؤيدون للتغييرات في برنامج التوقف والخروج في نيويورك يقولون إن التغييرات ستنتهي الممارسات غير العادلة.","Supporters of changes in the stop and exit program in New York say the changes will end unfair practices.",0.81730769230769,0.67244024547804,"أنصار التغييرات شرطة نيويورك 's التوقف وفريسك البرنامج يقول التغييرات سوف ينتهي الممارسات غير العادلة .","Supporters of the changes to the NYPD's stop-and-frisk program say the changes will end unfair practices .",0.96650717703349,0.90176930147059
﻿en-ar,"TSV Freudenstadt I : Dominik Bäuerle and Eduard Schulz .","فريودينستادت TSV أنا: دومينيك Bäuerle وإدوارد شولتز.","TSV friodinstadt I: Dominic Bäuerle Edward Schultz.",0.8256880733945,0.15463917525773,"تسف فريودنستادت الأول: دومينيك باويرل وإدوارد شولتز.","First Freundenstadt: Dominique Bauerle and Edward Schultz.",0.8,0.051546391752577,"TSV فرويندشتادت : دومينيك Bäuerle و ادوارد شولتز .","TSV Freudenstadt : Dominique Bäuerle and Edward Schultz .",0.92173913043478,0.51627384960718
﻿en-ar,"I began my job as a tutor at the Jedlicka Institute .","لقد بدأت عملي كمدرس في معهد جيدليكا.","I started my work as a teacher at the gidlika Institute.",0.73394495412844,0.40301835019722,"بدأت عملي كمعلم في معهد جدليكا.","I began my work as a teacher at the Gedlika Institute.",0.8411214953271,0.59020483193277,"لقد بدأت عملي كمدرس في Jedlicka المعهد .","I started my work as a teacher at Jedlicka Institute .",0.74766355140187,0.53046218487395
﻿en-ar,"this can mean that the clergy will oversee legislation .","وهذا يمكن أن يعني أن رجال الدين سوف تشرف على التشريع.","This could mean that the clergy will oversee the legislation.",0.88888888888889,0.86049382716049,"وهذا يعني أن رجال الدين سوف يشرفون على التشريعات.","This means that clerics will oversee legislation.",0.83809523809524,0.38350515463918,"هذا يمكن أن يعني أن رجال الدين سيشرف على التشريع .","This can mean that the clergy will oversee the legislation .",0.94827586206897,0.98985725018783
﻿en-ar,"to perform the elections in the third round is something we can get over .","لإجراء الانتخابات في الجولة الثالثة هو شيء يمكن أن نحصل على أكثر.","To hold elections in the third round is something I could get more.",0.79432624113475,0.51801801801802,"لإجراء الانتخابات في الجولة الثالثة هو شيء يمكننا أن ننتهي.","To hold elections in the third round is something we can finish.",0.78260869565217,0.63775510204082,"أن إجراء الانتخابات في الجولة الثالثة هو شيء يمكننا الحصول على أكثر من .","To the conduct of the elections in the second round is something we can get over .",0.82051282051282,0.88480128893663
﻿en-ar,"the guide contains information for schools on how to make faculty and staff aware of children 's food allergies .","الدليل يحتوي على معلومات للمدارس حول كيفية جعل أعضاء هيئة التدريس والموظفين على علم بالحساسية الغذائية للأطفال.","The directory contains information about how to make the school faculty and staff aware of food allergies for kids.",0.73684210526316,0.71546621998883,"يحتوي الدليل على معلومات للمدارس حول كيفية جعل أعضاء هيئة التدريس والموظفين على بينة من الحساسية الغذائية للأطفال.","The guide contains information for schools on how to make faculty and staff aware of children's food allergies.",0.98214285714286,0.85622662612282,"الدليل يحتوي على معلومات عن المدارس على كيفية جعل أعضاء هيئة التدريس والموظفين على بينة من الأطفال من الحساسية الغذائية .","The guide contains information for schools on how to make faculty and staff aware of children from food allergies .",0.96491228070175,0.94813019390582
﻿en-ar,"the state is 4th in the nation in cases of AIDS .","فالدولة الرابعة في البلاد في حالات الإصابة بالإيدز.","It is the fourth State in the country in AIDS cases.",0.55445544554455,0.33613445378151,"فإن الدولة هي الرابعة في الأمة في حالات الإيدز.","The State is the fourth in the nation in cases of AIDS.",0.86538461538462,0.87362258953168,"الدولة 4 في الأمة في حالات الإيدز .","State 4 in the nation in AIDS cases .",0.72093023255814,0.45472756410256
﻿en-ar,"the scholar Marc Prensky coined these terms to explain the phenomenon .","صاغ الباحث مارك برينسكي هذه الشروط تفسير هذه الظاهرة.","Int coined mark brinski these conditions explain this phenomenon.",0.58823529411765,0.17094017094017,"صاغ الباحث مارك برينسكي هذه المصطلحات لشرح هذه الظاهرة.","Researcher Mark Brinsky developed these terms to explain this phenomenon.",0.76388888888889,0.37796610169492,"الباحث مارك Prensky صاغ هذه الشروط لتفسير هذه الظاهرة .","Researcher Marc Prensky coined these terms to explain this phenomenon .",0.87323943661972,0.74229691876751
﻿en-ar,"this confirms that creating more and more concise rules is not enough .","وهذا يؤكد أن إنشاء قواعد أكثر إيجازاً لا يكفي.","This confirms that the creation of a more concise rules is not enough.",0.8936170212766,0.661918328585,"وهذا يؤكد أن خلق المزيد والمزيد من قواعد موجزة ليست كافية.","This confirms that creating more and more concise rules is not enough.",0.97872340425532,0.92807924203273,"وهذا يؤكد أن خلق المزيد والمزيد من قواعد مختصرة لا يكفي .","This confirms that the creation of more and more rules of the Brief is not enough .",0.79220779220779,0.78234858764031
﻿en-ar,"mutants look into the future - and the police have access to this insight .","طفرات التطلع إلى المستقبل-وأن الشرطة لديها إمكانية الوصول إلى هذه الرؤية.","Looking to the future-mutations and that the police had access to this vision.",0.74509803921569,0.27027027027027,"المسوخ ننظر إلى المستقبل - والشرطة لديها الوصول إلى هذه البصيرة.","Mutants look to the future - the police have access to this insight.",0.93706293706294,0.80981129058052,"المسوخ ننظر إلى المستقبل و الشرطة من الوصول إلى هذه الرؤية .","The mutants look to the future and the company to reach this vision .",0.70833333333333,0.64313051195296
﻿en-ar,"Mr Pena Nieto 's previous political experience was as governor of his home state .","وكان التجربة السيد بينا نييتو السياسية السابقة كحاكم لحالته الرئيسية.","Mr Pena Nieto had previous political experience as Governor of his State.",0.87741935483871,0.71316129757688,"وكانت الخبرة السياسية السابقة للسيد بينا نييتو حاكما لولايته.","The previous political experience of Mr. Pina Nieto was his mandate.",0.6,0.36440496575342,"السيد بينا نييتو 's السياسية السابقة كانت تجربة حاكم دولة منزله .","Mr. pena Nieto 's previous political experience was the governor of his home state .",0.95180722891566,0.92874149659864
﻿en-ar,"there remains undisclosed evidence in the wreckage of the craft .","لا يزال هناك أدلة لم يكشف عنه في حطام المركبة.","There's still undisclosed evidence in the wreckage of the vehicle.",0.80916030534351,0.63471260063658,"لا تزال هناك أدلة غير معلنة في حطام الحرفة.","There is still undeclared evidence in the wreckage of the craft.",0.83720930232558,0.70809659090909,"هناك لا يزال غير معلوم من الأدلة في حطام الطائرة .","There is still not known from the evidence in the wreckage of the plane .",0.68115942028985,0.67251461988304
﻿en-ar,"not on account of my rather outré name .","لا سبب اسمي outré بدلاً من ذلك.","Not because my name is outré instead.",0.55696202531646,0.22727272727273,"ليس على حساب اسم بلدي بدلا من ذلك.","Not at the expense of my name instead.",0.43037974683544,0.2247191011236,"وليس على حساب بلدي بدلا شاذ اسم .","Not on account of my rather gay name .",0.86075949367089,0.86545138888889
﻿en-ar,"the rocket measured around 80 cm in length .","قياس الصاروخ حوالي 80 سم في الطول.","Measuring approximately 80 cm in length missile.",0.58695652173913,0.42613636363636,"الصاروخ يقاس حوالي 80 سم في الطول.","The rocket measured about 80 cm in length.",0.90697674418605,0.75556065122678,"الصاروخ قياس 80 سم في الطول .","The rocket measured 80 cm in length .",0.88888888888889,0.87517556179775
﻿en-ar,"the world market leader plans to double its number of offices .","الشركة الرائدة في السوق العالمية تخطط لمضاعفة عدد المكاتب.","Global market leader plans to double the number of offices.",0.86885245901639,0.72923205691567,"وتخطط الشركة الرائدة في السوق العالمية لمضاعفة عدد مكاتبها.","The global market leader plans to double the number of its offices.",0.86153846153846,0.84228650137741,"العالم الرائدة في السوق خطط لمضاعفة عدد من المكاتب .","The world market leader plans to double the number of offices .",0.95238095238095,0.9921875
﻿en-ar,"names stand out such as Sibilla of Luxembourg , Gloria von Thurn und Taxis , Mette-Marit of Norway , Rosario of Bulgaria and Sofia of Habsburg .","تبرز أسماء مثل ""سيبيلا لكسمبرغ""، غلوريا فون تاكسيات أوند سيارات الأجرة، وميت-ماريت من النرويج، روزاريو بلغاريا و ""صوفيا هابسبورغ"".","Featuring names like ""sybilla"" Luxembourg, Gloria von taxis und taxis, Mitt-Marit of Norway, Rosario Bulgaria and Sofia Habsburgs "".",0.76086956521739,0.32043542607883,"أسماء مثل سيبيلا لوكسمبورغ، غلوريا فون ثورن أوند تاكسيس، ميت ماريت من النرويج، روزاريو من بلغاريا وصوفيا من هابسبورغ.","Names such as Sibella Luxemburg, Gloria von Thorn und Taxes, Mitt Mariette of Norway, Rosario of Bulgaria and Sofia of Habsburg.",0.85294117647059,0.28409090909091,"أسماء تبرز مثل Sibilla لوكسمبورغ ، غلوريا فون ثورن أوند سيارات الأجرة ميت ماريت من النرويج ، روزاريو بلغاريا صوفيا هابسبورغ .","The names stand out such as the Sibilla of Luxembourg, Gloria von Thurn und taxis, mette-marit of Norway, Rosario of Bulgaria, Sofia of Habsburg .",0.92413793103448,0.82294106029399
﻿en-ar,"Steven Bathiche from our Redmond laboratory created a touch sensor .","ستيفن باثيتشي من مختبرنا ريدموند إنشاء جهاز استشعار تعمل بلمس.","Stephen bathichi from Redmond lab create a sensor running touch.",0.71212121212121,0.22935779816514,"قام ستيفن باثيش من مختبر ريدموند بإنشاء جهاز استشعار اللمس.","Stephen Bathish of the Redmond Laboratory created a touch sensor.",0.82706766917293,0.54026503567788,"ستيفن Bathiche من ريدموند مختبر خلق استشعار تعمل باللمس .","Steven Bathiche from the Redmond lab to create the touch sensor .",0.87218045112782,0.571796286082
﻿en-ar,"to reach the town you can drive along one of Nieto 's new motorways .","للوصول إلى المدينة يمكنك الوصول بالسيارة على طول أحد الطرق السريعة الجديدة في نيتو.","To get to the city you can reach by car along a highway in new netto.",0.50724637681159,0.35233857615894,"للوصول إلى المدينة يمكنك القيادة على طول واحدة من الطرق السريعة الجديدة نييتو.","To reach the city you can drive along one of the new highways of Nieto.",0.67142857142857,0.84201183431953,"للوصول إلى المدينة يمكنك أن تقود سيارتك على طول واحد من نييتو 's الجديدة السريعة .","To get to the city you can drive your car along one of Nieto 's new fast .",0.72727272727273,0.82550179835248
﻿en-ar,"the study notes that the medicalisation of death has produced a culture in which people are afraid to tackle the subject .","وتلاحظ الدراسة أن ميديكاليسيشن الموت قد أنتج ثقافة فيه الناس يخافون من معالجة هذا الموضوع.","The study notes that midikalisishn death has produced a culture where people are afraid to address this issue.",0.80172413793103,0.59308568923954,"تشير الدراسة إلى أن العلاج الطبي للوفاة قد أسفر عن ثقافة يخشى فيها الناس من معالجة الموضوع.","The study suggests that medical treatment for death has resulted in a culture in which people are afraid to address the issue.",0.75806451612903,0.63010101010101,"تشير الدراسة إلى أن medicalisation الموت أنتجت ثقافة الناس يخافون من معالجة هذا الموضوع .","The study notes that the medicalisation of death has produced a culture of people afraid of addressing this topic .",0.81856540084388,0.77473730992667
﻿en-ar,"the accused claimed that he was suffering from severe trauma .","وادعي المتهم أنه كان يعاني من صدمة شديدة.","The defendant claimed he was suffering from severe shock.",0.72268907563025,0.58767951625094,"ادعى المتهم أنه يعاني من صدمة شديدة.","The defendant claimed to be suffering from severe trauma.",0.77310924369748,0.47325102880658,"المتهم ادعى أنه كان يعاني من صدمة شديدة .","The defendant claimed that he was suffering from a severe shock .",0.77165354330709,0.77521966410855
﻿en-ar,"the 46-year-old actress revealed her latest look .","وكشفت الممثلة 46 عاماً لها مظهر آخر.","46 year old actress revealed her last appearance.",0.74747474747475,0.31944444444444,"وكشفت الممثلة البالغة من العمر 46 عاما أحدث مظهر لها.","The 46-year-old actress revealed her latest appearance.",0.83809523809524,0.74542897327707,"46 الممثلة البالغة من العمر كشفت أحدث لها نظرة .","46-old actress revealed her latest look .",0.9010989010989,0.74542897327707
﻿en-ar,"we handle this in the most civilised manner possible .","علينا التعامل مع هذا بطريقة أكثر حضارية ممكنة.","We have to deal with this in a more civilized manner possible.",0.75862068965517,0.36470588235294,"ونحن التعامل مع هذا في أكثر طريقة متحضرة ممكن.","We deal with this in as civilized a way as possible.",0.64150943396226,0.1980198019802,"علينا التعامل مع هذا في أكثر حضارية ممكنة .","We have to deal with this in a more civilized as possible .",0.70796460176991,0.36116504854369
﻿en-ar,"Dick 's tale acts as a blueprint for the anti-terror laws .","حكاية ديك يتصرف كمخطط لقوانين مكافحة الإرهاب.","Tale of a rooster acts as a blueprint for anti-terrorism laws.",0.74380165289256,0.59020483193277,"حكاية ديك بمثابة مخطط لقوانين مكافحة الإرهاب.","Dick's tale serves as a blueprint for anti-terrorism laws.",0.85470085470085,0.43684710351377,"ديك 's حكاية بمثابة مخطط قوانين مكافحة الإرهاب .","Dick 's tale as a blueprint of anti-terrorism laws .",0.86486486486486,0.63559322033898
﻿en-ar,"he went to turn right .","ذهب إلى اليمين.","He went to the right.",0.81818181818182,0.53495762711864,"ذهب إلى اليمين.","He went to the right.",0.81818181818182,0.53495762711864,"ذهب يمينا .","He went to the right .",0.84444444444444,0.74333333333333
﻿en-ar,"with the "" Solar Orbiter , "" the ESA has already approved an M-class mission to address this matter .","مع المكوك ""الطاقة الشمسية""، وافقت وكالة الفضاء الأوروبية بالفعل مهمة فئة M لمعالجة هذه المسألة.","With the shuttle ""solar"", the European Space Agency has already approved a mission M category to address this issue.",0.66359447004608,0.34511399975082,"مع ""المدار الشمسي""، وافقت وكالة الفضاء الأوروبية بالفعل على بعثة من الدرجة M لمعالجة هذه المسألة.","With the ""solar orbit"", ESA has already approved a Class M mission to address the issue.",0.81481481481481,0.4075307809074,"مع ""الشمسية المسبار"" وكالة الفضاء الأوروبية قد وافق بالفعل M-class مهمة لمعالجة هذه المسألة .","With the ""solar probe"" the European Space Agency has already approved M-class mission to address this issue .",0.79047619047619,0.5476361245592
﻿en-ar,"commentators were also amused that one of the only diversions was expressed with regard to the hour of prayer .","وكانت أيضا المعلقين مسليا أن أعرب عن واحدة من عمليات التسريب فقط فيما يتعلق بساعة الصلاة.","Also the commentators were amused to express one of the diversions only for an hour of prayer.",0.64390243902439,0.53830415414897,"كان المعلقون أيضا مسليا أن واحدة من التسريب الوحيد وأعرب عن ساعة من الصلاة.","The commentators were also amused that one of the only infusion expressed an hour of prayer.",0.82758620689655,0.66964285714286,"المعلقين أيضا مسليا أن أحد إلا التسريب كان أعرب عنها فيما يتعلق ساعة من الصلاة .","Teachers also amused that one of the only shopping was expressed with regard to the hours of the cross .",0.7906976744186,0.79375
﻿en-ar,"some commentators have interpreted its use of force as the attempt of an ailing movement to win concessions .","وقد فسرت بعض المعلقين استعمال القوة كالمحاولة من حركة المريض الحصول على تنازلات.","Some commentators have interpreted the use of force as patient movement attempt to obtain concessions.",0.78672985781991,0.61748425271998,"وقد فسرت بعض المعلقين استخدام القوة كمحاولة لحركة مائلة للفوز بالتنازلات.","Some commentators have interpreted the use of force as an attempt to slacken concessions.",0.78787878787879,0.62082200543739,"يفسر بعض المعلقين استخدام القوة باعتبارها محاولة من المريض الحركة للحصول على تنازلات .","Some commentators have interpreted the use of force as an attempt of the patient is the war to get concessions .",0.78733031674208,0.83928056516724
﻿en-ar,"former News of the World editor Andy Coulson allegedly used "" phone hacking , surveillance and confrontation .","أخبار السابقين من محرر العالمي أندي كولسون يزعم أنها استخدمت ""الهاتف القرصنة والترصد والمواجهة.","Former news of the world editor Andy Coulson allegedly used phone hacking, surveillance and confrontation.",0.9537037037037,0.82033898305085,"محرر أخبار العالم السابق أندي كولسون يزعم استخدام ""القرصنة الهاتف والمراقبة والمواجهة.","Former world news editor Andy Coulson allegedly use ""phone piracy, surveillance and confrontation.",0.84615384615385,0.45643447461629,"السابق أخبار العالم محرر اندي كولسون زعم أنها استخدمت "" القرصنة الهاتف والمراقبة والمواجهة .","Former news of the world editor Andy coulson allegedly used "" phone hacking, surveillance and confrontation .",0.95890410958904,0.92884344010361
﻿en-ar,"typically pawnbrokers in Singapore charge an effective annual percentage rate of 17 per cent .","عادة تحصيل المرابين في سنغافورة معدل النسبة مئوية سنوية فعالة من 17 في المائة.","Usually the collection of moneylenders in Singapore effective annual percentage rate of 17 per cent.",0.74226804123711,0.69889807162534,"وعادة ما يحصل أصحاب الرهن العقاري في سنغافورة على نسبة مئوية سنوية فعالة تبلغ 17 في المائة.","Mortgage holders in Singapore usually receive an effective annual rate of 17 per cent.",0.7,0.6496644295302,"عادة المسترهنين في سنغافورة تهمة فعال معدل النسبة المئوية السنوية من 17 في المائة .","Typically pawnbrokers in Singapore charge an effective annual percentage rate of 17 per cent .",0.98936170212766,0.99881481481481
﻿en-ar,"it is not about paying for their beers or motel fees .","أنها ليست حول دفع للبيرة أو رسوم موتيل.","It's not about paying for beer or motel charges.",0.80392156862745,0.48076923076923,"فإنه ليس عن دفع رسوم البيرة أو الموتيل.","It is not about paying a beer or motel fee.",0.84536082474227,0.56987201660325,"ليس عن دفع بهم البيرة أو موتيل الرسوم .","Not for the payment of their beer or motel fees .",0.75728155339806,0.53335619962271
﻿en-ar,"jobs later became one of the HP employees to visit the company 's research labs .","وظائف أصبح في وقت لاحق أحد الموظفين HP لزيارة مختبرات البحوث الخاصة بالشركة.","Jobs later became one of HP employees to visit your company's research labs.",0.90445859872611,0.68379217771227,"أصبحت الوظائف في وقت لاحق واحدة من موظفي هب لزيارة مختبرات أبحاث الشركة.","Jobs later became one of HBP's employees to visit the company's research labs.",0.93081761006289,0.66773701110702,"وظائف أصبح فيما بعد أحد العاملين HP زيارة الشركة 's مختبرات البحوث .","Jobs later became one of the HP employees to increase the Company 's research laboratories .",0.87861271676301,0.87069515306122
﻿en-ar,"poverty perpetuates from generation to generation in one of the hardest jobs in the world .","ويديم الفقر من جيل إلى جيل في واحدة من أصعب الوظائف في العالم.","And perpetuates poverty from one generation to another in one of the toughest jobs in the world.",0.7807486631016,0.75405628089745,"فإن الفقر يديم من جيل إلى جيل في واحدة من أصعب الوظائف في العالم.","Poverty perpetuates generation to generation in one of the most difficult jobs in the world.",0.86338797814208,0.8057013136839,"الفقر يديم من جيل إلى جيل في واحدة من أصعب الوظائف في العالم .","Poverty perpetuates from generation to generation in one of the hardest jobs in the world .",0.98901098901099,0.9990234375
﻿en-ar,"the one thing we don 't want to consume , candy corn .","الشيء الوحيد الذي يمكننا ارتداء ' ر تريد أن تستهلك، حلوى الذرة.","The only thing that we don ' t want to consume, Candy corn.",0.86725663716814,0.73712650985378,"الشيء الوحيد الذي لا نريد أن تستهلك، حلوى الذرة.","The only thing we do not want to consume is corn candy.",0.78899082568807,0.4124273255814,"الشيء الوحيد الذي نحن دون 'ر تريد أن تستهلك ، حلوى الذرة .","The only thing that we don 't want to use your candy corn .",0.8141592920354,0.68091603053435
﻿en-ar,"Giffords is seen sitting up in a wheelchair as therapists teach her how to perform simple actions .","جيفوردز ينظر إلى الجلوس على كرسي متحرك كما المعالجين تعليمها كيفية القيام بإجراءات بسيطة.","Giffords is seen sitting in a wheelchair and therapists teach her how to do simple actions.",0.92631578947368,0.76860238477413,"وينظر جيفوردس يجلس على كرسي متحرك كما المعالجين تعليمها كيفية تنفيذ إجراءات بسيطة.","Giffords is seen sitting in a wheelchair as therapists teach her how to perform simple actions.",0.97938144329897,0.8959137991573,"جيفوردز ينظر الجلوس في كرسي متحرك كما المعالجين تعليمها كيفية تنفيذ إجراءات بسيطة .","Giffords is seen sitting in a wheelchair as therapists to teach her how to perform simple actions .",0.96969696969697,0.98148148148148
﻿en-ar,"things reportedly "" returned to normal following this emergency situation regarding the work flow . ""","أشياء يقال ""عاد إلى طبيعته بعد هذا حالة الطوارئ فيما يتعلق بتدفق العمل.""","Things I say ""back to normal after this emergency situation regarding work flow.""",0.74725274725275,0.43838955728552,"الاشياء التى تردد انها ""عادت الى طبيعتها بعد هذه الحالة الطارئة فيما يتعلق بتدفق العمل"".","Things that are said to have ""returned to normal after this emergency in relation to the flow of work.""",0.65686274509804,0.33742331288344,"الأشياء يقال "" عادت إلى وضعها الطبيعي بعد هذه حالة طارئة بشأن تدفق العمل . ""","Unsaid things "" back to normal after such an emergency on the flow of work . """,0.53631284916201,0.39472049689441
﻿en-ar,"the truth is that the lines of the forefront have now moved .","والحقيقة أن خطوط المقدمة قد انتقلت الآن.","The fact that the front lines had now moved.",0.62857142857143,0.33840388007055,"والحقيقة هي أن خطوط طليعة انتقلت الآن.","The fact is that vanguard lines have now moved.",0.64814814814815,0.45432458697765,"الحقيقة هي أن خطوط طليعة انتقلت الآن .","The truth is that the lines of the vanguard has now moved .",0.83333333333333,0.8375715193897
﻿en-ar,"Buffett had purchased IBM shares totalling 10.7 billion dollars .","بافيت قد اشترت أسهم شركة أي بي أم يبلغ مجموعها 10.7 بیلیون دولار أمريكي.","Buffett had bought IBM shares totalling 10.7 billion u.s. dollars.",0.87022900763359,0.75,"وقد اشترى بافيت أسهم شركة آي بي إم بقيمة 10.7 مليار دولار.","Buffett bought IBM shares worth $ 10.7 billion.",0.64285714285714,0.52154195011338,"بافيت قد اشتريت سهم IBM بلغ 10.7 مليار دولار .","Buffett bought IBM shares stood at $ 10.7 million .",0.6551724137931,0.51111111111111
﻿en-ar,"Zodwa Dlamini manages the money from Germany .","دلاميني زودوا يدير المال من ألمانيا.","Dlamini provided runs money from Germany.",0.68965517241379,0.48076923076923,"زودوا دلاميني يدير المال من ألمانيا.","They provided Dlamini running money from Germany.",0.69473684210526,0.3995253164557,"Zodwa دلاميني يدير المال من ألمانيا .","Zodwa dlamini manages the money from Germany .",0.97826086956522,0.9921875
﻿en-ar,"some of them have up to 14 orphans living with them .","بعضها يصل إلى 14 الأيتام الذين يعيشون معهم.","Some 14 orphans living with them.",0.74418604651163,0.44834307992203,"وبعضهم يصل إلى 14 يتيما يعيشون معهم.","Some up to 14 orphans live with them.",0.77777777777778,0.49349049964814,"بعض منهم قد تصل إلى 14 الأيتام الذين يعيشون معهم .","Some of them have up to 14 orphans who live with them .",0.90740740740741,0.89987022744348
﻿en-ar,"he became an organ donation promoter .","أصبح عاملاً تبرع بجهاز.","Become a contribution factor.",0.47761194029851,0,"أصبح المروج التبرع بالأعضاء.","The promoter has become organ donation.",0.62337662337662,0.21739130434783,"أصبح التبرع بالأعضاء المروج .","Become organ donation promoter .",0.85714285714286,0.55147058823529
﻿en-ar,"the Ligue match days will be cancelled .","سيتم إلغاء أيام مباراة الدوري الفرنسي.","French League match days will be canceled.",0.85365853658537,0.4746835443038,"سيتم إلغاء أيام مباراة ليغ.","The days of the match will be canceled.",0.70886075949367,0.53298611111111,"في الدوري الفرنسي المباراة يوما سيتم إلغاء .","In the French league match days will be cancelled .",0.83516483516484,0.82005973120956
﻿en-ar,"ladies ' pumps and men 's loafers attempt to find the beat on the parquet floor .","مضخات للسيدات والمتسكعون الرجال في محاولة للعثور على الفوز على أرضيات خشبية.","Women's pumps and loafers men trying to find winning on hardwood floors.",0.58823529411765,0.29066171923315,"ومضخات السيدات والجلود الرجال في محاولة للعثور على فوز على أرضية الباركيه.","The ladies leather pumps men try to find a beat on the floor of the parquet.",0.62420382165605,0.50460223537147,"السيدات مضخات الرجال 's المتسكعون في محاولة للعثور فوز على أرضية الباركيه .","Ladies pumps and men's loafers in trying to find a win on the Parquet floor .",0.79746835443038,0.52569807814563
﻿en-ar,"I look back , for instance , to the lecture of A Sternfeld in Warsaw 's astronomy observatory .","انظر إلى الوراء، على سبيل المثال، إلى المحاضرة من [سترنفلد] A في المرصد الفلكي في وارسو.","Look back, for example, to lecture from sternfeld A in the Astronomical Observatory in Warsaw.",0.67724867724868,0.32258064516129,"أعود إلى الوراء، على سبيل المثال، إلى محاضرة أستيرنفيلد في مرصد علم الفلك في وارسو.","I go back, for example, to the Sternenfeld Lecture at the Astronomy Observatory in Warsaw.",0.60540540540541,0.36923487070115,"وأنا أنظر إلى الوراء ، على سبيل المثال ، إلى محاضرة من Sternfeld في وارسو 's مرصد الفلك .","As I look back, for example, to a lecture of Sternfeld in Warsaw 's astronomy Observatory .",0.87096774193548,0.71170212765957
﻿en-ar,"ten episodes of Dallas were broadcast with great success .","وتم بث الحلقات العشر من دالاس بنجاح كبير.","Ten episodes were broadcast from Dallas with great success.",0.78632478632479,0.70943813131313,"تم بث عشر حلقات من دالاس بنجاح كبير.","Ten episodes from Dallas were broadcast with great success.",0.94017094017094,0.78677398989899,"عشر حلقات من دالاس وبثت مع نجاحا كبيرا .","Ten episodes of Dallas aired with great success .",0.85981308411215,0.78677398989899
﻿en-ar,"larger vehicles would be able to wait there in the event of oncoming traffic .","المركبات الكبيرة ستكون قادرة على الانتظار هناك في حالة قدوم حركة المرور.","Larger vehicles would be able to wait there if oncoming traffic.",0.88732394366197,0.67568493150685,"فإن المركبات الكبيرة ستكون قادرة على الانتظار هناك في حالة حركة المرور القادمة.","The large vehicles will be able to wait there in the event of the next traffic.",0.84076433121019,0.84838747599828,"أكبر السيارات سوف تكون قادرة على الانتظار في حال قدوم حركة المرور .","Larger cars will be able to wait in the case of oncoming traffic .",0.80555555555556,0.70358866271008
﻿en-ar,"we 're hoping for an interesting and true change .","نحن نأمل التغيير الحقيقي ومثيرة للاهتمام.","We hope for real change and interesting.",0.55555555555556,0.25773195876289,"ونحن نأمل في تغيير مثيرة للاهتمام والحقيقي.","We hope to change interesting and real.",0.62921348314607,0.20618556701031,"ونحن 'إعادة تأمل مثيرة للاهتمام و التغيير الحقيقي .","We 're hoping for an interesting and real change .",0.94,0.88333333333333
﻿en-ar,"Washington 's growing interest in the Pacific suggests Britain will be left out in the Atlantic cold .","وتقترح واشنطن اهتماما متزايداً في منطقة المحيط الهادئ سوف تكون مستبعدة بريطانيا في المحيط الأطلسي الباردة.","Washington proposes a growing interest in the Pacific will be left out in the cold Atlantic Britain.",0.78217821782178,0.79540657976412,"ان اهتمام واشنطن المتزايد بالمحيط الهادى يشير الى ان بريطانيا ستترك فى البرد الاطلنطى.","Washington's growing interest in the Pacific indicates Britain will be left in the Atlantic cold.",0.90452261306533,0.72376558686859,"واشنطن 's الاهتمام المتزايد في المحيط الهادئ يوحي بأن بريطانيا سوف تكون مستبعدة في المحيط الأطلسي الباردة .","Washington 's growing interest in the Pacific suggests Britain will be left out in the cold Atlantic .",0.95098039215686,0.99451303155007
﻿en-ar,"the pathogens of sexually transmitted diseases can also be passed on via smear infections and close bodily contact .","يمكن أيضا أن ينتقل عن طريق العدوى اللطاخة مسببات الأمراض المنقولة جنسياً وإغلاق اتصال جسدي.","Can also be transmitted through smear infection sexually transmitted pathogens and close physical contact.",0.5045045045045,0.48023229841412,"يمكن أيضا تمرير مسببات الأمراض المنقولة عن طريق الاتصال الجنسي عن طريق الالتهابات اللطاخة والاتصال الجسدي الوثيق.","Sexually transmitted pathogens can also be passed through smear infections and close physical contact.",0.75229357798165,0.60810810810811,"مسببات الأمراض من الأمراض التي تنتقل بالاتصال الجنسي يمكن أيضا أن ينتقل عن طريق تشويه التهابات وإغلاق الاتصال الجسدي .","Pathogens of sexually transmitted diseases can also be transmitted by smear infections and close physical contact .",0.85714285714286,0.7903073286052
﻿en-ar,"she explained the meaning and origin of the expressions .","وأوضحت معنى ومنشأ التعبيرات.","She explained the meaning and origin of the expression.",0.96428571428571,0.80176767676768,"وأوضحت معنى وأصل التعبيرات.","She explained the meaning and origin of expressions.",0.93577981651376,0.79480229591837,"وأوضحت معنى وأصل التعبير .","She explained the meaning and origin of the expression .",0.97345132743363,0.89506172839506
